refcode,total_charge,multiplicity,HOMO_eV,LUMO_eV,gap_eV
train_0184_ls,2,2,-13.8669223180175,-9.83147377060388,4.03544854741366
train_0184_hs,2,6,-13.7308653878957,-9.74439733532591,3.9864680525698
train_0185_ls,2,2,-13.0696287075036,-9.0695549619216,4.00007374558199
train_0185_hs,2,6,-13.1186092023474,-9.01241105127043,4.10619815107702
train_0186_ls,2,2,-13.7880092985469,-9.83691604780876,3.95109325073813
train_0186_hs,2,6,-13.5703182103519,-10.0219534727745,3.54836473757749
train_0187_ls,3,1,-20.5636444186143,-17.6928431930436,2.87080122557074
train_0187_hs,3,5,-19.1949117015887,-16.2479185951497,2.94699310643897
train_0188_ls,3,1,-19.7173703132565,-17.5132480452828,2.20412226797375
train_0188_hs,3,5,-18.2615611609529,-16.0465543385694,2.21500682238349
train_0189_ls,3,1,-15.58940305336,-12.5036318781968,3.08577117516324
train_0189_hs,3,5,-15.8206998345671,-12.3539692550627,3.46673057950439
train_0190_ls,3,1,-19.309199522891,-15.8724014680134,3.43679805487758
train_0190_hs,3,5,-17.8942074496239,-15.6220567165892,2.27215073303466
train_0191_ls,3,1,-17.3826333923658,-15.1866745401994,2.19595885216644
train_0191_hs,3,5,-16.4873787921641,-15.3308948861285,1.15648390603561
train_0192_ls,3,1,-18.0846871517945,-15.3689908265626,2.71569632523185
train_0192_hs,3,5,-16.9336455229637,-14.8193208288704,2.11432469409333
train_0193_ls,3,1,-20.6017403590484,-17.6819586386338,2.9197817204146
train_0193_hs,3,5,-20.5663655572168,-17.0669813144831,3.49938424273363
train_0194_ls,3,1,-25.9025183565952,-22.79225693401,3.11026142258518
train_0194_hs,3,5,-24.8467165788497,-22.8031414884197,2.04357509042998
train_0195_ls,3,1,-18.4819733877502,-15.9104974084475,2.57147597930271
train_0195_hs,3,5,-17.9459090830702,-14.9444932045825,3.0014158784877
train_0196_ls,3,1,-17.0805870074953,-13.6927694474616,3.38781756003372
train_0196_hs,3,5,-17.1458943339538,-13.8560377636078,3.289856570346
train_0197_ls,3,1,-19.5949190761469,-16.4737730991519,3.12114597699492
train_0197_hs,3,5,-19.3581800177349,-16.7404446821907,2.61773533554413
train_0198_ls,3,1,-17.9703993304921,-15.0342907784629,2.93610855202923
train_0198_hs,3,5,-16.1771689914863,-14.7512923638095,1.42587662767684
train_0199_ls,3,1,-19.6112459077615,-16.5445227028153,3.06672320494619
train_0199_hs,3,5,-17.7445448264899,-16.4139080498983,1.33063677659156
train_0200_ls,3,1,-16.922760968554,-15.0968769663189,1.82588400223504
train_0200_hs,3,5,-15.9785258735084,-15.0206850854507,0.957840788057728
train_0201_ls,2,1,-10.7484974796251,-7.70082224489593,3.04767523472913
train_0201_hs,2,5,-10.2287600065596,-7.73891818533004,2.4898418212296
train_0202_ls,2,1,-12.168931830097,-9.73351278091617,2.43541904918087
train_0202_hs,2,5,-11.2355812894612,-8.19334833193698,3.04223295752426
train_0203_ls,2,1,-10.5716234704667,-7.60830353241308,2.96331993805359
train_0203_hs,2,5,-10.0219534727745,-7.45864090927906,2.56331256349539
train_0204_ls,0,2,-5.7279967581293,-2.01364256580318,3.71435419232613
train_0204_hs,0,4,-5.80690977759997,-1.65173113167909,4.15517864592088
train_0205_ls,3,2,-15.4479038460333,-11.9539618805045,3.49394196552875
train_0205_hs,3,4,-15.4016444897919,-11.4940894566927,3.90755503309913
train_0206_ls,3,2,-18.0302643797457,-14.2451605837563,3.78510379598948
train_0206_hs,3,4,-18.6506839811013,-13.3417425677473,5.30894141335405
train_0207_ls,-1,2,-0.0244902474219305,2.92794513622192,2.95243538364385
train_0207_hs,-1,6,-1.56737583500355,2.71841746383429,4.28579329883784
train_0208_ls,2,2,-10.7702665884446,-7.47496774089368,3.29529884755087
train_0208_hs,2,6,-11.6900114360682,-7.5130636813278,4.17694775474037
train_0209_ls,2,2,-12.3322001462432,-9.30085174312873,3.03134840311451
train_0209_hs,2,6,-12.6832270259576,-7.76068729414954,4.92253973180803
train_0210_ls,2,2,-10.6097194109008,-7.27088234571093,3.33883706518986
train_0210_hs,2,6,-11.5485122287415,-7.33891081077185,4.20960141796961
train_0211_ls,2,2,-10.2804616400059,-8.03280115439321,2.24766048561274
train_0211_hs,2,6,-10.473662480779,-6.61236680392124,3.86129567685771
train_0212_ls,0,1,-5.46404631369294,-2.63950444436362,2.82454186932932
train_0212_hs,0,5,-5.5647284419831,-2.51977434585641,3.04495409612669
train_0213_ls,3,1,-15.4968843408771,-13.2247336078425,2.27215073303467
train_0213_hs,3,5,-15.2955200842968,-12.6777847487527,2.61773533554413
train_0214_ls,3,1,-14.7785037498339,-12.9934368266354,1.78506692319849
train_0214_hs,3,5,-14.6397256811096,-12.386622918292,2.25310276281761
train_0215_ls,1,1,-8.41103942013191,-6.54705947746276,1.86397994266915
train_0215_hs,1,5,-8.49539471680745,-7.39605472142302,1.09933999538444
train_0216_ls,2,1,-11.1240146067613,-8.35661664808318,2.76739795867815
train_0216_hs,2,5,-10.6369307969252,-7.6463994728472,2.99053132407796
train_0217_ls,3,2,-13.8995759812468,-13.6737214772445,0.225854504002252
train_0217_hs,3,6,-13.7145385562811,-13.5104531610983,0.204085395182755
train_0218_ls,1,2,-9.79065669156734,-6.28583017162883,3.5048265199385
train_0218_hs,1,6,-9.48316802949198,-7.18108477183052,2.30208325766147
train_0219_ls,2,2,-17.1132406707246,-12.8056782630672,4.30756240765734
train_0219_hs,2,6,-17.5867187875486,-11.9294716330826,5.65724715446595
train_0220_ls,1,1,-9.33078426775553,-6.43277165616042,2.89801261159511
train_0220_hs,1,5,-9.31989971334578,-5.81235205480484,3.50754765854094
train_0221_ls,3,1,-24.4167766796647,-20.6888167943264,3.72795988533832
train_0221_hs,3,5,-23.4915895548362,-20.74868184358,2.74290771125622
train_0222_ls,-1,1,-2.72113860243672,-0.0843552966755384,2.63678330576119
train_0222_hs,-1,5,-2.81637845352201,0.655794403187251,3.47217285670926
train_0223_ls,2,2,-16.6370414152981,-12.6015928678845,4.03544854741367
train_0223_hs,2,4,-17.5431805699096,-13.4369824188325,4.10619815107702
train_0224_ls,2,2,-13.6710003386421,-11.9648464349143,1.70615390372783
train_0224_hs,2,4,-13.6247409824007,-12.5716603432577,1.05308063914301
train_0225_ls,2,2,-15.6111721621795,-11.3716382195831,4.23953394259642
train_0225_hs,2,4,-16.2941779513911,-12.4464879675456,3.84768998384553
train_0226_ls,2,2,-15.2383761736457,-12.0083846525533,3.22999152109239
train_0226_hs,2,4,-15.0152428082458,-12.6777847487527,2.33745805949315
train_0227_ls,2,2,-14.4710150877585,-10.6559787671422,3.81503632061629
train_0227_hs,2,4,-14.2968622172025,-11.4042918828123,2.89257033439024
train_0228_ls,2,2,-18.019379825336,-13.3907230625911,4.62865676274487
train_0228_hs,2,4,-18.555444130016,-13.8533166250054,4.70212750501066
train_0229_ls,2,2,-16.7540503752029,-12.2206334635433,4.53341691165958
train_0229_hs,2,4,-17.3064415114976,-12.8138416788745,4.49259983262303
train_0230_ls,2,2,-14.8302053832801,-12.0410383157825,2.78916706749764
train_0230_hs,2,4,-14.7893883042436,-12.14988385988,2.63950444436362
train_0231_ls,2,2,-12.4464879675456,-10.8736698553372,1.57281811220843
train_0231_hs,2,4,-12.5090741554016,-10.6206039653105,1.88847019009109
train_0232_ls,2,2,-12.0818553948191,-9.98113639373791,2.10071900108115
train_0232_hs,2,4,-12.0954610878312,-10.2205965907523,1.8748644970789
train_0233_ls,2,2,-12.4410456903407,-10.5607389160569,1.88030677428378
train_0233_hs,2,4,-12.4845839079797,-10.5335275300326,1.95105637794713
train_0234_ls,2,2,-12.2315180179531,-10.10630876945,2.12520924850308
train_0234_hs,2,4,-12.3213155918335,-10.1171933238597,2.20412226797375
train_0235_ls,2,2,-12.1117879194459,-9.76072416694053,2.35106375250533
train_0235_hs,2,4,-12.1281147510605,-9.95936728491841,2.16874746614207
train_0236_ls,2,2,-12.0736919790117,-9.49405258390173,2.57963939511001
train_0236_hs,2,4,-12.1172301966507,-9.6845322860723,2.43269791057843
train_0237_ls,2,2,-12.4138343043163,-10.8192470832884,1.59458722102792
train_0237_hs,2,4,-12.5907083134747,-10.6450942127325,1.94561410074226
train_0238_ls,2,2,-12.2451237109653,-10.149846987089,2.09527672387628
train_0238_hs,2,4,-12.4002286113042,-10.1362412940768,2.26398731722735
train_0239_ls,2,2,-12.4464879675456,-10.8437373307103,1.60275063683523
train_0239_hs,2,4,-12.6478522241259,-10.7022381233836,1.94561410074226
train_0240_ls,2,2,-14.4438037017341,-9.00424763546312,5.43955606627101
train_0240_hs,2,4,-14.3921020682878,-10.6750267373593,3.71707533092857
train_0241_ls,2,2,-11.7961358415632,-7.9729361051396,3.8231997364236
train_0241_hs,2,4,-13.1512628655767,-9.19200619903126,3.95925666654543
train_0242_ls,2,2,-12.8764278667306,-8.23688654957597,4.63954131715462
train_0242_hs,2,4,-13.1567051427816,-9.439629811853,3.71707533092857
train_0243_ls,2,2,-11.3906861898001,-8.00286862976641,3.38781756003372
train_0243_hs,2,4,-11.5349065357293,-9.0913240707411,2.44358246498818
train_0244_ls,2,2,-12.1770952459043,-7.71714907651055,4.45994616939379
train_0244_hs,2,4,-12.7430920752112,-9.07499723912648,3.6680948360847
train_0245_ls,2,2,-11.9975000981435,-7.60558239381065,4.39191770433287
train_0245_hs,2,4,-12.6913904417649,-8.62600936972442,4.06538107204047
train_0246_ls,2,2,-14.3104679102147,-8.69675897338777,5.61370893682696
train_0246_hs,2,4,-13.9893735551272,-10.0110689183647,3.97830463676249
train_0247_ls,2,2,-11.6736846044535,-8.38382803410755,3.289856570346
train_0247_hs,2,4,-11.7662033169364,-9.59473471219189,2.17146860474451
train_0248_ls,2,2,-12.7240441049941,-7.95933041212742,4.76471369286671
train_0248_hs,2,4,-12.9798311336232,-8.9879208038485,3.99191032977467
train_0249_ls,2,2,-14.1172670694417,-8.32668412345638,5.79058294598535
train_0249_hs,2,4,-13.7254231106908,-9.42330298023838,4.30212013045246
train_0250_ls,2,2,-12.879149005333,-9.16207367440445,3.71707533092857
train_0250_hs,2,4,-13.1866376674084,-9.42058184163594,3.76605582577243
train_0251_ls,2,2,-11.8614431680217,-7.66544744306425,4.19599572495743
train_0251_hs,2,4,-12.4791416307748,-8.25593451979302,4.2232071109818
train_0252_ls,2,2,-12.062807424602,-8.07089709482732,3.99191032977468
train_0252_hs,2,4,-12.6478522241259,-8.45729877637334,4.19055344775256
train_0253_ls,2,2,-12.4029497499066,-7.66272630446182,4.74022344544477
train_0253_hs,2,4,-12.7022749961746,-8.27498249001008,4.42729250616455
train_0254_ls,2,2,-12.8927546983452,-7.76068729414954,5.13206740419566
train_0254_hs,2,4,-12.8220050946818,-8.61784595391711,4.20415914076474
train_0255_ls,2,2,-17.0234430968441,-12.4111131657139,4.61232993113025
train_0255_hs,2,4,-17.1458943339538,-12.0818553948191,5.06403893913474
train_0256_ls,2,2,-13.5703182103519,-11.7716455941413,1.79867261621068
train_0256_hs,2,4,-13.3199734589278,-11.4178975758245,1.90207588310327
train_0257_ls,2,2,-15.9077762698451,-11.2165333192442,4.69124295060091
train_0257_hs,2,4,-16.1880535458961,-11.009726785459,5.17832676043708
train_0258_ls,2,2,-13.0641864302987,-11.0342170328809,2.0299693974178
train_0258_hs,2,4,-13.0342539056719,-10.7920356972641,2.24221820840786
train_0259_ls,2,2,-12.9444563317915,-10.64237307413,2.30208325766147
train_0259_hs,2,4,-12.7049961347771,-10.6995169847812,2.00547914999587
train_0260_ls,2,2,-14.8982338483411,-10.1444047098841,4.75382913845696
train_0260_hs,2,4,-15.2927989456944,-10.0845396606305,5.20825928506389
train_0261_ls,2,2,-14.4084288999025,-10.8301316376982,3.57829726220429
train_0261_hs,2,4,-14.1553630098758,-10.5961137178886,3.55924929198724
train_0262_ls,2,2,-12.9063603913574,-10.0137900569671,2.89257033439024
train_0262_hs,2,4,-12.7322075208014,-10.10630876945,2.62589875135144
train_0263_ls,2,2,-13.8124995459688,-9.69541684048205,4.11708270548677
train_0263_hs,2,4,-13.5948084577739,-9.88589654265262,3.70891191512125
train_0264_ls,2,2,-13.8723645952224,-9.27091921850192,4.6014453767205
train_0264_hs,2,4,-13.6138564279909,-9.51854283132366,4.09531359666727
train_0265_ls,2,2,-16.6452048311054,-11.9539618805045,4.69124295060091
train_0265_hs,2,4,-16.6941853259493,-11.5349065357293,5.15927879022003
train_0266_ls,2,2,-13.4288190030252,-11.0859186663272,2.34290033669802
train_0266_hs,2,4,-13.2492238552644,-10.8410161921079,2.4082076631565
train_0267_ls,2,2,-15.526816865504,-10.6723055987568,4.85451126674712
train_0267_hs,2,4,-15.8016518643501,-10.5743446090691,5.22730725528095
train_0268_ls,2,2,-14.3404004348415,-10.1879429275231,4.15245750731844
train_0268_hs,2,4,-13.9376719216809,-10.212433174945,3.72523874673588
train_0269_ls,3,1,-21.3935916923575,-17.1350097795441,4.25858191281348
train_0269_hs,3,5,-21.222159960404,-19.3037572456861,1.91840271471789
train_0270_ls,3,1,-22.0738763429667,-18.2071383889041,3.86673795406259
train_0270_hs,3,5,-22.2017698572812,-20.6017403590484,1.60002949823279
train_0271_ls,3,1,-24.2453449477112,-19.8371004117637,4.40824453594749
train_0271_hs,3,5,-24.0494229683358,-21.6248884735647,2.42453449477113
train_0272_ls,3,1,-20.1500313510439,-14.6832638987486,5.46676745229538
train_0272_hs,3,5,-19.5595442743152,-17.5214114610901,2.03813281322511
train_0273_ls,3,1,-19.0180376924303,-12.492747323787,6.52529036864326
train_0273_hs,3,5,-18.2806091311699,-15.7689982011208,2.5116109300491
train_0274_ls,3,1,-16.4764942377544,-12.5117952940041,3.96469894375031
train_0274_hs,3,5,-16.5581283958275,-15.2601452824652,1.29798311336232
train_0275_ls,3,1,-19.6819955114248,-15.0397330556678,4.64226245575706
train_0275_hs,3,5,-19.2166808104082,-16.7894251770346,2.42725563337356
train_0276_ls,3,1,-16.7377235435883,-13.5322222699178,3.20550127367046
train_0276_hs,3,5,-16.2451974565472,-15.6138933007819,0.631304155765319
train_0277_ls,3,1,-16.343158446235,-12.6913904417649,3.65176800447008
train_0277_hs,3,5,-15.869680329411,-15.26558755967,0.604092769740952
train_0278_ls,3,1,-15.9730835963036,-12.0437594543849,3.92932414191863
train_0278_hs,3,5,-15.8506323591939,-14.2832565241904,1.56737583500355
train_0279_ls,3,1,-16.1744478528839,-12.773024599838,3.40142325304591
train_0279_hs,3,5,-15.6873640430477,-15.1322517681506,0.555112274897091
train_0280_ls,3,1,-15.8234209731696,-12.0927399492288,3.73068102394075
train_0280_hs,3,5,-15.7254599834818,-14.0437963271759,1.68166365630589
train_0281_ls,3,1,-16.6479259697079,-13.4478669732423,3.20005899646559
train_0281_hs,3,5,-16.1091405264254,-15.4941632022747,0.614977324150697
train_0282_ls,3,1,-16.2370340407399,-12.6015928678845,3.63544117285547
train_0282_hs,3,5,-15.7445079536989,-15.1512997383677,0.593208215331208
train_0283_ls,3,1,-16.0900925562084,-12.6696213329454,3.42047122326296
train_0283_hs,3,5,-16.0329486455572,-14.6206777108925,1.41227093466466
train_0284_ls,3,1,-16.5336381484055,-13.4641938048569,3.06944434354863
train_0284_hs,3,5,-15.975804734906,-15.3934810739846,0.582323660921459
train_0285_ls,3,1,-21.8208104529401,-17.8016887371411,4.01912171579904
train_0285_hs,3,5,-21.116035554909,-19.4180450669885,1.69799048792052
train_0286_ls,3,1,-20.7758932296044,-16.6533682469128,4.12252498269164
train_0286_hs,3,5,-20.4575200131193,-18.3540798734357,2.10344013968359
train_0287_ls,3,1,-23.758261137875,-18.9200767027425,4.83818443513249
train_0287_hs,3,5,-22.8684488148782,-20.3840492708535,2.48439954402473
train_0288_ls,3,1,-21.565023424311,-17.4751521048486,4.0898713194624
train_0288_hs,3,5,-20.9881420405945,-19.0642970486717,1.92384499192276
train_0289_ls,2,1,-14.1444784554661,-12.6015928678845,1.54288558758162
train_0289_hs,2,5,-13.7689613283298,-11.1729951016052,2.59596622672463
train_0290_ls,2,1,-14.1852955345026,-12.8492164807062,1.33607905379643
train_0290_hs,2,5,-13.5948084577739,-11.0342170328809,2.56059142489296
train_0291_ls,2,1,-15.6274989937941,-13.1866376674084,2.44086132638574
train_0291_hs,2,5,-14.6887061759534,-10.6695844601544,4.01912171579904
train_0292_ls,2,1,-15.6138933007819,-13.2274547464449,2.38643855433701
train_0292_hs,2,5,-15.0070793924385,-11.4178975758245,3.58918181661404
train_0293_ls,2,1,-13.7063751404738,-12.2233546021458,1.48302053832802
train_0293_hs,2,5,-13.3798385081814,-10.598834856491,2.78100365169033
train_0294_ls,2,1,-14.9717045906069,-12.4029497499066,2.56875484070027
train_0294_hs,2,5,-14.4329191473244,-10.5253641142253,3.90755503309914
train_0295_ls,2,1,-14.6152354336876,-11.869606583829,2.74562884985866
train_0295_hs,2,5,-14.2750931083831,-10.1335201554744,4.14157295290869
train_0296_ls,2,1,-14.4682939491561,-12.9118026685623,1.55649128059381
train_0296_hs,2,5,-13.9594410305004,-11.4859260408854,2.47351498961498
train_0297_ls,2,1,-16.1036982492205,-13.2301758850474,2.87352236417318
train_0297_hs,2,5,-15.5132111724918,-11.1757162402076,4.33749493228414
train_0298_ls,2,1,-16.6969064645517,-13.3308580133375,3.36604845121423
train_0298_hs,2,5,-16.1989381003058,-11.8750488610339,4.32388923927196
train_0299_ls,2,1,-12.9390140545866,-11.2709560912929,1.66805796329371
train_0299_hs,2,5,-12.922687222972,-9.92399248308674,2.99869473988527
train_0300_ls,2,1,-12.4873050465821,-10.4464510947546,2.04085395182754
train_0300_hs,2,5,-12.3947863340993,-9.4913314452993,2.90345488879998
train_0301_ls,2,1,-12.5390066800284,-9.5729656033724,2.96604107665603
train_0301_hs,2,5,-12.2505659881701,-9.45595664346762,2.79460934470252
train_0302_ls,2,1,-12.3675749480749,-9.6028981279992,2.76467682007571
train_0302_hs,2,5,-12.0981822264337,-9.08588179353622,3.01230043289745
train_0303_ls,2,1,-12.1199513352532,-9.58385015778215,2.53610117747103
train_0303_hs,2,5,-11.9866155437338,-8.68859555758046,3.29801998615331
train_0304_ls,2,1,-12.6451310855235,-10.0763762448232,2.56875484070027
train_0304_hs,2,5,-12.2614505425799,-9.19472733763369,3.06672320494619
train_0305_ls,2,1,-12.3158733146286,-9.16207367440445,3.15379964022416
train_0305_hs,2,5,-12.0736919790117,-8.79199882447306,3.28169315453869
train_0306_ls,2,1,-12.2587294039774,-9.15935253580201,3.09937686817543
train_0306_hs,2,5,-11.9485196032997,-8.48178902379527,3.46673057950439
train_0307_ls,2,1,-12.1145090580483,-8.83553704211204,3.27897201593625
train_0307_hs,2,5,-11.9512407419021,-8.27770362861252,3.67353711328958
train_0308_ls,2,1,-12.8709855895257,-10.7212860936007,2.14969949592501
train_0308_hs,2,5,-12.8111205402721,-9.71174367209667,3.09937686817543
train_0309_ls,2,1,-12.4791416307748,-9.66548431585524,2.81365731491957
train_0309_hs,2,5,-12.1743741073019,-9.07227610052404,3.10209800677787
train_0310_ls,2,1,-12.2532871267726,-9.44507208905787,2.8082150377147
train_0310_hs,2,5,-11.4777626250781,-8.8545850123291,2.623177612749
train_0311_ls,2,1,-12.1036245036386,-9.62738837542113,2.47623612821742
train_0311_hs,2,5,-11.1947642104247,-8.56886545907325,2.62589875135144
train_0312_ls,2,1,-11.932192771685,-9.15935253580201,2.77284023588302
train_0312_hs,2,5,-11.2546292596783,-8.51716382562695,2.73746543405135
train_0313_ls,2,1,-11.8804911382387,-9.30357288173116,2.57691825650758
train_0313_hs,2,5,-10.9308137659883,-7.90490764007868,3.02590612590964
train_0314_ls,2,1,-11.6274252482121,-8.87907525975103,2.74834998846109
train_0314_hs,2,5,-11.3063308931246,-7.4096604144352,3.89667047868939
train_0315_ls,2,1,-12.2859407900018,-9.42058184163594,2.86535894836587
train_0315_hs,2,5,-11.4750414864757,-8.78655654726818,2.68848493920748
train_0316_ls,2,1,-12.0900188106264,-9.18928506042882,2.90073375019755
train_0316_hs,2,5,-11.5430699515366,-8.43552966755385,3.10754028398274
train_0317_ls,2,1,-12.5634969274504,-9.39337045561157,3.17012647183878
train_0317_hs,2,5,-12.3730172252798,-8.71308580500239,3.65993142027739
